Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
Adrian Rodriguez,es ESP,GK,Zaragoza,La Liga 2,24-293,2000,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,es ESP,GK,Zaragoza,La Liga 2,24-293,2000,6.0,0,0,0,0,0.00,0.00,0,0,0.0,0,0,es ESP,GK,Zaragoza,La Liga 2,24-293,2000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,GK,Zaragoza,La Liga 2,24-293,2000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,GK,Zaragoza,La Liga 2,24-293,2000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,GK,Zaragoza,La Liga 2,24-293,2000,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,es ESP,GK,Zaragoza,La Liga 2,24-293,2000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,GK,Zaragoza,La Liga 2,24-293,2000,6,540,90,85.7,6.0,6,90,6,0,0,1,0.50,3,7,-4,-0.67,-1.67,es ESP,GK,Zaragoza,La Liga 2,24-293,2000,6.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
Álvaro Rodríguez,es ESP,DF,Eibar,La Liga 2,31-071,1994,6,1,158,1.8,1,0,1,1,0,0,2,0,0.57,0.00,0.57,0.57,0.57,es ESP,DF,Eibar,La Liga 2,31-071,1994,1.8,1,2,1,50.0,1.14,0.57,0.50,1.00,0.0,0,0,es ESP,DF,Eibar,La Liga 2,31-071,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Eibar,La Liga 2,31-071,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Eibar,La Liga 2,31-071,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Eibar,La Liga 2,31-071,1994,1.8,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,es ESP,DF,Eibar,La Liga 2,31-071,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Eibar,La Liga 2,31-071,1994,6,158,26,25.1,1.8,1,65,0,5,19,1,1.33,3,2,+1,+0.57,0.00,es ESP,DF,Eibar,La Liga 2,31-071,1994,1.8,2,0,0,5,3,0,16,0,4,0.0,0.0,0
Cristian Rodríguez,es ESP,MF,Ceuta,La Liga 2,29-200,1996,6,0,123,1.4,0,1,1,0,0,0,0,0,0.00,0.73,0.73,0.00,0.73,es ESP,MF,Ceuta,La Liga 2,29-200,1996,1.4,0,0,0,0,0.00,0.00,0,0,0.0,0,0,es ESP,MF,Ceuta,La Liga 2,29-200,1996,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Ceuta,La Liga 2,29-200,1996,1.4,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Ceuta,La Liga 2,29-200,1996,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Ceuta,La Liga 2,29-200,1996,1.4,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,es ESP,MF,Ceuta,La Liga 2,29-200,1996,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Ceuta,La Liga 2,29-200,1996,6,123,21,19.5,1.4,0,0,0,6,21,1,1.17,1,3,-2,-1.46,-0.93,es ESP,MF,Ceuta,La Liga 2,29-200,1996,1.4,0,0,0,0,1,0,13,2,3,0.0,0.0,0
Enol Rodríguez,es ESP,"MF,FW",Huesca,La Liga 2,24-065,2001,5,2,262,2.9,1,0,1,1,0,0,0,0,0.34,0.00,0.34,0.34,0.34,es ESP,"MF,FW",Huesca,La Liga 2,24-065,2001,2.9,1,5,1,20.0,1.72,0.34,0.20,1.00,0.0,0,0,es ESP,"MF,FW",Huesca,La Liga 2,24-065,2001,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Huesca,La Liga 2,24-065,2001,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Huesca,La Liga 2,24-065,2001,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Huesca,La Liga 2,24-065,2001,2.9,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,es ESP,"MF,FW",Huesca,La Liga 2,24-065,2001,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Huesca,La Liga 2,24-065,2001,5,262,52,41.6,2.9,2,90,2,3,27,2,1.20,2,5,-3,-1.03,-1.03,es ESP,"MF,FW",Huesca,La Liga 2,24-065,2001,2.9,0,0,0,1,5,0,1,2,3,0.0,0.0,0
Mikel Rodriguez,es ESP,MF,Real Sociedad B,La Liga 2,23-181,2002,7,6,474,5.3,1,0,1,1,0,0,3,0,0.19,0.00,0.19,0.19,0.19,es ESP,MF,Real Sociedad B,La Liga 2,23-181,2002,5.3,1,5,3,60.0,0.95,0.57,0.20,0.33,0.0,0,0,es ESP,MF,Real Sociedad B,La Liga 2,23-181,2002,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Real Sociedad B,La Liga 2,23-181,2002,5.3,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Real Sociedad B,La Liga 2,23-181,2002,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Real Sociedad B,La Liga 2,23-181,2002,5.3,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,es ESP,MF,Real Sociedad B,La Liga 2,23-181,2002,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Real Sociedad B,La Liga 2,23-181,2002,7,474,68,75.2,5.3,6,73,1,1,35,0,0.86,9,6,+3,+0.57,+3.45,es ESP,MF,Real Sociedad B,La Liga 2,23-181,2002,5.3,3,0,0,14,18,0,16,10,10,0.0,0.0,0
Peru Rodríguez,es ESP,DF,Real Sociedad B,La Liga 2,24-273,2001,7,7,609,6.8,0,1,1,0,0,1,3,0,0.00,0.15,0.15,0.00,0.15,es ESP,DF,Real Sociedad B,La Liga 2,24-273,2001,6.8,0,2,1,50.0,0.30,0.15,0.00,0.00,0.0,0,1,es ESP,DF,Real Sociedad B,La Liga 2,24-273,2001,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Real Sociedad B,La Liga 2,24-273,2001,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Real Sociedad B,La Liga 2,24-273,2001,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Real Sociedad B,La Liga 2,24-273,2001,6.8,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,es ESP,DF,Real Sociedad B,La Liga 2,24-273,2001,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Real Sociedad B,La Liga 2,24-273,2001,7,609,87,96.7,6.8,7,87,6,0,0,0,0.86,9,11,-2,-0.30,-0.30,es ESP,DF,Real Sociedad B,La Liga 2,24-273,2001,6.8,3,0,0,4,2,0,0,6,4,0.0,0.0,0
Rafa Rodríguez,es ESP,FW,Málaga,La Liga 2,22-083,2003,7,3,229,2.5,2,0,2,2,0,0,1,0,0.79,0.00,0.79,0.79,0.79,es ESP,FW,Málaga,La Liga 2,22-083,2003,2.5,2,11,3,27.3,4.32,1.18,0.18,0.67,0.0,0,0,es ESP,FW,Málaga,La Liga 2,22-083,2003,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,FW,Málaga,La Liga 2,22-083,2003,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,FW,Málaga,La Liga 2,22-083,2003,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,FW,Málaga,La Liga 2,22-083,2003,2.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,es ESP,FW,Málaga,La Liga 2,22-083,2003,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,FW,Málaga,La Liga 2,22-083,2003,7,229,33,36.3,2.5,3,62,0,4,11,0,1.14,5,4,+1,+0.39,+0.84,es ESP,FW,Málaga,La Liga 2,22-083,2003,2.5,1,0,0,12,5,0,3,0,1,0.0,0.0,0
Riki Rodríguez,es ESP,MF,Albacete,La Liga 2,28-006,1997,6,6,528,5.9,0,1,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,es ESP,MF,Albacete,La Liga 2,28-006,1997,5.9,0,7,1,14.3,1.19,0.17,0.00,0.00,0.0,0,0,es ESP,MF,Albacete,La Liga 2,28-006,1997,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Albacete,La Liga 2,28-006,1997,5.9,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Albacete,La Liga 2,28-006,1997,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Albacete,La Liga 2,28-006,1997,5.9,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,es ESP,MF,Albacete,La Liga 2,28-006,1997,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Albacete,La Liga 2,28-006,1997,6,528,88,83.8,5.9,6,88,5,0,0,0,1.17,8,12,-4,-0.68,-2.45,es ESP,MF,Albacete,La Liga 2,28-006,1997,5.9,0,0,0,2,9,0,2,10,5,0.0,0.0,0
Guillermo Rosas,es ESP,"DF,MF",Sporting Gijón,La Liga 2,25-137,2000,6,5,383,4.3,1,0,1,1,0,0,2,1,0.23,0.00,0.23,0.23,0.23,es ESP,"DF,MF",Sporting Gijón,La Liga 2,25-137,2000,4.3,1,2,2,100.0,0.47,0.47,0.50,0.50,0.0,0,0,es ESP,"DF,MF",Sporting Gijón,La Liga 2,25-137,2000,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,"DF,MF",Sporting Gijón,La Liga 2,25-137,2000,4.3,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"DF,MF",Sporting Gijón,La Liga 2,25-137,2000,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"DF,MF",Sporting Gijón,La Liga 2,25-137,2000,4.3,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,es ESP,"DF,MF",Sporting Gijón,La Liga 2,25-137,2000,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"DF,MF",Sporting Gijón,La Liga 2,25-137,2000,6,383,64,60.8,4.3,5,71,2,1,28,0,1.50,6,2,+4,+0.94,+2.76,es ESP,"DF,MF",Sporting Gijón,La Liga 2,25-137,2000,4.3,2,1,1,6,3,0,7,4,4,0.0,0.0,0
Isma Ruiz,es ESP,MF,Córdoba,La Liga 2,24-229,2001,7,7,626,7.0,0,2,2,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,es ESP,MF,Córdoba,La Liga 2,24-229,2001,7.0,0,5,1,20.0,0.72,0.14,0.00,0.00,0.0,0,0,es ESP,MF,Córdoba,La Liga 2,24-229,2001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Córdoba,La Liga 2,24-229,2001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Córdoba,La Liga 2,24-229,2001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Córdoba,La Liga 2,24-229,2001,7.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,es ESP,MF,Córdoba,La Liga 2,24-229,2001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Córdoba,La Liga 2,24-229,2001,7,626,89,99.4,7.0,7,89,6,0,0,0,0.86,8,12,-4,-0.58,-0.58,es ESP,MF,Córdoba,La Liga 2,24-229,2001,7.0,1,0,0,4,16,0,0,4,18,0.0,0.0,0
Salva Ruiz,es ESP,DF,Castellón,La Liga 2,30-137,1995,7,5,488,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,es ESP,DF,Castellón,La Liga 2,30-137,1995,5.4,0,5,2,40.0,0.92,0.37,0.00,0.00,0.0,0,0,es ESP,DF,Castellón,La Liga 2,30-137,1995,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Castellón,La Liga 2,30-137,1995,5.4,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Castellón,La Liga 2,30-137,1995,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Castellón,La Liga 2,30-137,1995,5.4,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,es ESP,DF,Castellón,La Liga 2,30-137,1995,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Castellón,La Liga 2,30-137,1995,7,488,70,77.5,5.4,5,81,1,2,43,0,1.14,6,11,-5,-0.92,-3.46,es ESP,DF,Castellón,La Liga 2,30-137,1995,5.4,1,0,0,4,2,1,7,6,6,0.0,0.0,0
Sergio Ruiz,es ESP,MF,Granada,La Liga 2,30-289,1994,6,5,419,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,es ESP,MF,Granada,La Liga 2,30-289,1994,4.7,0,2,1,50.0,0.43,0.21,0.00,0.00,0.0,0,0,es ESP,MF,Granada,La Liga 2,30-289,1994,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Granada,La Liga 2,30-289,1994,4.7,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Granada,La Liga 2,30-289,1994,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Granada,La Liga 2,30-289,1994,4.7,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,es ESP,MF,Granada,La Liga 2,30-289,1994,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Granada,La Liga 2,30-289,1994,6,419,70,66.5,4.7,5,77,0,1,36,0,0.67,4,10,-6,-1.29,-0.86,es ESP,MF,Granada,La Liga 2,30-289,1994,4.7,0,0,0,2,15,1,6,2,11,0.0,0.0,0
Jorge Sáenz,es ESP,DF,Leganés,La Liga 2,28-318,1996,7,7,630,7.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,es ESP,DF,Leganés,La Liga 2,28-318,1996,7.0,0,1,1,100.0,0.14,0.14,0.00,0.00,0.0,0,0,es ESP,DF,Leganés,La Liga 2,28-318,1996,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Leganés,La Liga 2,28-318,1996,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Leganés,La Liga 2,28-318,1996,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Leganés,La Liga 2,28-318,1996,7.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,es ESP,DF,Leganés,La Liga 2,28-318,1996,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,DF,Leganés,La Liga 2,28-318,1996,7,630,90,100.0,7.0,7,90,7,0,0,0,1.00,6,6,0,0.00,0,es ESP,DF,Leganés,La Liga 2,28-318,1996,7.0,2,0,0,9,4,1,1,17,5,0.0,0.0,0
Pablo Saenz,es ESP,"MF,FW",Granada,La Liga 2,24-132,2001,7,4,337,3.7,1,0,1,1,0,0,1,0,0.27,0.00,0.27,0.27,0.27,es ESP,"MF,FW",Granada,La Liga 2,24-132,2001,3.7,1,12,4,33.3,3.20,1.07,0.08,0.25,0.0,0,0,es ESP,"MF,FW",Granada,La Liga 2,24-132,2001,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Granada,La Liga 2,24-132,2001,3.7,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Granada,La Liga 2,24-132,2001,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Granada,La Liga 2,24-132,2001,3.7,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,es ESP,"MF,FW",Granada,La Liga 2,24-132,2001,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Granada,La Liga 2,24-132,2001,7,337,48,53.5,3.7,4,66,1,3,25,0,0.71,4,9,-5,-1.34,-0.72,es ESP,"MF,FW",Granada,La Liga 2,24-132,2001,3.7,1,0,0,5,3,0,25,1,4,0.0,0.0,0
Yussif Saidu,gh GHA,"DF,MF",Zaragoza,La Liga 2,20-109,2005,6,5,468,5.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,gh GHA,"DF,MF",Zaragoza,La Liga 2,20-109,2005,5.2,0,3,0,0.0,0.58,0.00,0.00,0,0.0,0,0,gh GHA,"DF,MF",Zaragoza,La Liga 2,20-109,2005,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,gh GHA,"DF,MF",Zaragoza,La Liga 2,20-109,2005,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gh GHA,"DF,MF",Zaragoza,La Liga 2,20-109,2005,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gh GHA,"DF,MF",Zaragoza,La Liga 2,20-109,2005,5.2,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,gh GHA,"DF,MF",Zaragoza,La Liga 2,20-109,2005,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gh GHA,"DF,MF",Zaragoza,La Liga 2,20-109,2005,6,468,78,74.3,5.2,5,88,4,1,26,1,1.00,4,5,-1,-0.19,+0.92,gh GHA,"DF,MF",Zaragoza,La Liga 2,20-109,2005,5.2,3,0,0,7,6,1,0,7,8,0.0,0.0,0
